# go_id	kind	status	crystal_refs	notes
lib/proto/network.go::struct::NetworkCrossOriginOpenerPolicyStatus	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkDataReceived	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkDeleteCookies	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkDisable	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkEmulateNetworkConditions	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkEnable	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkEnableReportingAPI	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkEventSourceMessageReceived	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkExemptedSetCookieWithReason	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetAllCookies	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetAllCookiesResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetCertificate	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetCertificateResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetCookies	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetCookiesResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetRequestPostData	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetRequestPostDataResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetResponseBody	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetResponseBodyForInterception	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetResponseBodyForInterceptionResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetResponseBodyResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetSecurityIsolationStatus	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkGetSecurityIsolationStatusResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkInitiator	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkLoadNetworkResource	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkLoadNetworkResourceOptions	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkLoadNetworkResourcePageResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkLoadNetworkResourceResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkLoadingFailed	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkLoadingFinished	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkPolicyUpdated	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkPostDataEntry	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkReplayXHR	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkReportingAPIEndpoint	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkReportingAPIEndpointsChangedForOrigin	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkReportingAPIReport	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkReportingAPIReportAdded	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkReportingAPIReportUpdated	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkRequest	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkRequestIntercepted	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkRequestPattern	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkRequestServedFromCache	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkRequestWillBeSent	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkRequestWillBeSentExtraInfo	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkResourceChangedPriority	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkResourceTiming	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkResponse	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkResponseReceived	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkResponseReceivedEarlyHints	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkResponseReceivedExtraInfo	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSearchInResponseBody	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSearchInResponseBodyResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSecurityDetails	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSecurityIsolationStatus	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkServiceWorkerRouterInfo	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetAcceptedEncodings	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetAttachDebugStack	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetBlockedURLs	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetBypassServiceWorker	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetCacheDisabled	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetCookie	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetCookieResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetCookies	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetExtraHTTPHeaders	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetRequestInterception	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSetUserAgentOverride	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSignedCertificateTimestamp	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSignedExchangeError	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSignedExchangeHeader	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSignedExchangeInfo	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSignedExchangeReceived	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSignedExchangeSignature	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkStreamResourceContent	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkStreamResourceContentResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSubresourceWebBundleInnerResponseError	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSubresourceWebBundleInnerResponseParsed	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSubresourceWebBundleMetadataError	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkSubresourceWebBundleMetadataReceived	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkTakeResponseBodyForInterceptionAsStream	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkTakeResponseBodyForInterceptionAsStreamResult	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkTrustTokenOperationDone	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkTrustTokenParams	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebSocketClosed	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebSocketCreated	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebSocketFrame	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebSocketFrameError	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebSocketFrameReceived	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebSocketFrameSent	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebSocketHandshakeResponseReceived	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebSocketRequest	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebSocketResponse	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebSocketWillSendHandshakeRequest	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebTransportClosed	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebTransportConnectionEstablished	struct	missing		heuristic-filter
lib/proto/network.go::struct::NetworkWebTransportCreated	struct	missing		heuristic-filter
lib/proto/network.go::type::NetworkAlternateProtocolUsage	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkAuthChallengeResponseResponse	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkAuthChallengeSource	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkBlockedReason	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkCertificateTransparencyCompliance	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkConnectionType	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkContentEncoding	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkContentSecurityPolicySource	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkCookieBlockedReason	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkCookieExemptionReason	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkCookiePriority	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkCookieSameSite	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkCookieSourceScheme	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkCorsError	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkCrossOriginEmbedderPolicyValue	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkCrossOriginOpenerPolicyValue	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkErrorReason	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkHeaders	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkIPAddressSpace	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkInitiatorType	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkInterceptionID	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkInterceptionStage	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkLoaderID	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkPrivateNetworkRequestPolicy	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkReportID	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkReportStatus	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkRequestID	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkRequestReferrerPolicy	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkResourcePriority	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkResourceType	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkServiceWorkerResponseSource	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkServiceWorkerRouterSource	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkSetCookieBlockedReason	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkSignedExchangeErrorField	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkTrustTokenOperationDoneStatus	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkTrustTokenOperationType	type	missing		heuristic-filter
lib/proto/network.go::type::NetworkTrustTokenParamsRefreshPolicy	type	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayColorFormatHex	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayColorFormatHsl	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayColorFormatHwb	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayColorFormatRgb	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayContrastAlgorithmAa	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayContrastAlgorithmAaa	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayContrastAlgorithmApca	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayInspectModeCaptureAreaScreenshot	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayInspectModeNone	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayInspectModeSearchForNode	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayInspectModeSearchForUAShadowDOM	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayInspectModeShowDistances	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayLineStylePatternDashed	const	missing		heuristic-filter
lib/proto/overlay.go::const::OverlayLineStylePatternDotted	const	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayBoxStyle	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayContainerQueryContainerHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayContainerQueryHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayDisable	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayEnable	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayFlexContainerHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayFlexItemHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayFlexNodeHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayGetGridHighlightObjectsForTest	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayGetGridHighlightObjectsForTestResult	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayGetHighlightObjectForTest	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayGetHighlightObjectForTestResult	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayGetSourceOrderHighlightObjectForTest	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayGetSourceOrderHighlightObjectForTestResult	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayGridHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayGridNodeHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayHideHighlight	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayHighlightFrame	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayHighlightNode	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayHighlightQuad	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayHighlightRect	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayHighlightSourceOrder	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayHingeConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayInspectModeCanceled	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayInspectNodeRequested	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayIsolatedElementHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayIsolationModeHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayLineStyle	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayNodeHighlightRequested	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayScreenshotRequested	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayScrollSnapContainerHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayScrollSnapHighlightConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetInspectMode	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetPausedInDebuggerMessage	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowAdHighlights	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowContainerQueryOverlays	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowDebugBorders	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowFPSCounter	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowFlexOverlays	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowGridOverlays	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowHinge	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowHitTestBorders	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowIsolatedElements	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowLayoutShiftRegions	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowPaintRects	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowScrollBottleneckRects	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowScrollSnapOverlays	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowViewportSizeOnResize	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowWebVitals	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySetShowWindowControlsOverlay	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlaySourceOrderConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::struct::OverlayWindowControlsOverlayConfig	struct	missing		heuristic-filter
lib/proto/overlay.go::type::OverlayColorFormat	type	missing		heuristic-filter
lib/proto/overlay.go::type::OverlayContrastAlgorithm	type	missing		heuristic-filter
lib/proto/overlay.go::type::OverlayInspectMode	type	missing		heuristic-filter
lib/proto/overlay.go::type::OverlayLineStylePattern	type	missing		heuristic-filter
lib/proto/page.go::const::PageAdFrameExplanationCreatedByAdScript	const	missing		heuristic-filter
lib/proto/page.go::const::PageAdFrameExplanationMatchedBlockingRule	const	missing		heuristic-filter
lib/proto/page.go::const::PageAdFrameExplanationParentIsAd	const	missing		heuristic-filter
lib/proto/page.go::const::PageAdFrameTypeChild	const	missing		heuristic-filter
lib/proto/page.go::const::PageAdFrameTypeNone	const	missing		heuristic-filter
lib/proto/page.go::const::PageAdFrameTypeRoot	const	missing		heuristic-filter
lib/proto/page.go::const::PageAutoResponseModeAutoAccept	const	missing		heuristic-filter
lib/proto/page.go::const::PageAutoResponseModeAutoOptOut	const	missing		heuristic-filter
lib/proto/page.go::const::PageAutoResponseModeAutoReject	const	missing		heuristic-filter
lib/proto/page.go::const::PageAutoResponseModeNone	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonActivationNavigationsDisallowedForBug1234857	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonAppBanner	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonBackForwardCacheDisabled	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonBackForwardCacheDisabledByCommandLine	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonBackForwardCacheDisabledByLowMemory	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonBackForwardCacheDisabledForDelegate	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonBackForwardCacheDisabledForPrerender	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonBroadcastChannel	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonBroadcastChannelOnMessage	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonBrowsingInstanceNotSwapped	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonCacheControlNoStore	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonCacheControlNoStoreCookieModified	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonCacheControlNoStoreHTTPOnlyCookieModified	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonCacheFlushed	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonCacheLimit	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonConflictingBrowsingInstance	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContainsPlugins	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContentFileChooser	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContentFileSystemAccess	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContentMediaDevicesDispatcherHost	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContentMediaSessionService	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContentScreenReader	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContentSecurityHandler	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContentSerial	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContentWebAuthenticationAPI	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContentWebBluetooth	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonContentWebUSB	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonCookieDisabled	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonCookieFlushed	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonDisableForRenderFrameHostCalled	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonDocumentLoaded	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonDomainNotAllowed	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonDummy	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderAppBannerManager	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderChromePasswordManagerClientBindCredentialManager	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderDomDistillerSelfDeletingRequestDelegate	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderDomDistillerViewerSource	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderExtensionMessaging	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderExtensionMessagingForOpenPort	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderExtensionSentMessageToCachedFrame	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderExtensions	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderModalDialog	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderOfflinePage	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderOomInterventionTabHelper	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderPermissionRequestManager	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderPopupBlockerTabHelper	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderSafeBrowsingThreatDetails	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEmbedderSafeBrowsingTriggeredPopupBlocker	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonEnteredBackForwardCacheBeforeServiceWorkerHostAdded	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonErrorDocument	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonFencedFramesEmbedder	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonForegroundCacheLimit	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonHTTPAuthRequired	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonHTTPMethodNotGET	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonHTTPStatusNotOK	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonHaveInnerContents	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonIdleManager	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonIgnoreEventAndEvict	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonIndexedDBEvent	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonInjectedJavascript	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonInjectedStyleSheet	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonJavaScriptExecution	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonJsNetworkRequestReceivedCacheControlNoStoreResource	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonKeepaliveRequest	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonKeyboardLock	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonLiveMediaStreamTrack	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonLoading	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonMainResourceHasCacheControlNoCache	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonMainResourceHasCacheControlNoStore	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonNavigationCancelledWhileRestoring	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonNetworkExceedsBufferLimit	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonNetworkRequestDatapipeDrainedAsBytesConsumer	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonNetworkRequestRedirected	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonNetworkRequestTimeout	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonNoResponseHead	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonNotMostRecentNavigationEntry	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonNotPrimaryMainFrame	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonOutstandingNetworkRequestDirectSocket	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonOutstandingNetworkRequestFetch	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonOutstandingNetworkRequestOthers	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonOutstandingNetworkRequestXHR	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonParserAborted	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonPaymentManager	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonPictureInPicture	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonPortal	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonPrinting	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRelatedActiveContentsExist	const	missing		heuristic-filter
