# go_id	kind	status	crystal_refs	notes
lib/proto/memory.go::method::MemoryStartSampling.Call	method	missing		auto-generated
lib/proto/memory.go::method::MemoryStartSampling.ProtoReq	method	missing		auto-generated
lib/proto/memory.go::method::MemoryStopSampling.Call	method	missing		auto-generated
lib/proto/memory.go::method::MemoryStopSampling.ProtoReq	method	missing		auto-generated
lib/proto/memory.go::struct::MemoryForciblyPurgeJavaScriptMemory	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryGetAllTimeSamplingProfile	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryGetAllTimeSamplingProfileResult	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryGetBrowserSamplingProfile	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryGetBrowserSamplingProfileResult	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryGetDOMCounters	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryGetDOMCountersResult	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryGetSamplingProfile	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryGetSamplingProfileResult	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryModule	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryPrepareForLeakDetection	struct	missing		auto-generated
lib/proto/memory.go::struct::MemorySamplingProfile	struct	missing		auto-generated
lib/proto/memory.go::struct::MemorySamplingProfileNode	struct	missing		auto-generated
lib/proto/memory.go::struct::MemorySetPressureNotificationsSuppressed	struct	missing		auto-generated
lib/proto/memory.go::struct::MemorySimulatePressureNotification	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryStartSampling	struct	missing		auto-generated
lib/proto/memory.go::struct::MemoryStopSampling	struct	missing		auto-generated
lib/proto/memory.go::type::MemoryPressureLevel	type	missing		auto-generated
lib/proto/network.go::const::NetworkAlternateProtocolUsageAlternativeJobWonRace	const	missing		auto-generated
lib/proto/network.go::const::NetworkAlternateProtocolUsageAlternativeJobWonWithoutRace	const	missing		auto-generated
lib/proto/network.go::const::NetworkAlternateProtocolUsageBroken	const	missing		auto-generated
lib/proto/network.go::const::NetworkAlternateProtocolUsageDNSAlpnH3JobWonRace	const	missing		auto-generated
lib/proto/network.go::const::NetworkAlternateProtocolUsageDNSAlpnH3JobWonWithoutRace	const	missing		auto-generated
lib/proto/network.go::const::NetworkAlternateProtocolUsageMainJobWonRace	const	missing		auto-generated
lib/proto/network.go::const::NetworkAlternateProtocolUsageMappingMissing	const	missing		auto-generated
lib/proto/network.go::const::NetworkAlternateProtocolUsageUnspecifiedReason	const	missing		auto-generated
lib/proto/network.go::const::NetworkAuthChallengeResponseResponseCancelAuth	const	missing		auto-generated
lib/proto/network.go::const::NetworkAuthChallengeResponseResponseDefault	const	missing		auto-generated
lib/proto/network.go::const::NetworkAuthChallengeResponseResponseProvideCredentials	const	missing		auto-generated
lib/proto/network.go::const::NetworkAuthChallengeSourceProxy	const	missing		auto-generated
lib/proto/network.go::const::NetworkAuthChallengeSourceServer	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonCoepFrameResourceNeedsCoepHeader	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonContentType	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonCoopSandboxedIframeCannotNavigateToCoopPage	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonCorpNotSameOrigin	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonCorpNotSameOriginAfterDefaultedToSameOriginByCoep	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonCorpNotSameOriginAfterDefaultedToSameOriginByCoepAndDip	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonCorpNotSameOriginAfterDefaultedToSameOriginByDip	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonCorpNotSameSite	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonCsp	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonInspector	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonMixedContent	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonOrigin	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonOther	const	missing		auto-generated
lib/proto/network.go::const::NetworkBlockedReasonSubresourceFilter	const	missing		auto-generated
lib/proto/network.go::const::NetworkCertificateTransparencyComplianceCompliant	const	missing		auto-generated
lib/proto/network.go::const::NetworkCertificateTransparencyComplianceNotCompliant	const	missing		auto-generated
lib/proto/network.go::const::NetworkCertificateTransparencyComplianceUnknown	const	missing		auto-generated
lib/proto/network.go::const::NetworkConnectionTypeBluetooth	const	missing		auto-generated
lib/proto/network.go::const::NetworkConnectionTypeCellular2g	const	missing		auto-generated
lib/proto/network.go::const::NetworkConnectionTypeCellular3g	const	missing		auto-generated
lib/proto/network.go::const::NetworkConnectionTypeCellular4g	const	missing		auto-generated
lib/proto/network.go::const::NetworkConnectionTypeEthernet	const	missing		auto-generated
lib/proto/network.go::const::NetworkConnectionTypeNone	const	missing		auto-generated
lib/proto/network.go::const::NetworkConnectionTypeOther	const	missing		auto-generated
lib/proto/network.go::const::NetworkConnectionTypeWifi	const	missing		auto-generated
lib/proto/network.go::const::NetworkConnectionTypeWimax	const	missing		auto-generated
lib/proto/network.go::const::NetworkContentEncodingBr	const	missing		auto-generated
lib/proto/network.go::const::NetworkContentEncodingDeflate	const	missing		auto-generated
lib/proto/network.go::const::NetworkContentEncodingGzip	const	missing		auto-generated
lib/proto/network.go::const::NetworkContentEncodingZstd	const	missing		auto-generated
lib/proto/network.go::const::NetworkContentSecurityPolicySourceHTTP	const	missing		auto-generated
lib/proto/network.go::const::NetworkContentSecurityPolicySourceMeta	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonDomainMismatch	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonNameValuePairExceedsMaxSize	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonNotOnPath	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonSamePartyFromCrossPartyContext	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonSameSiteLax	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonSameSiteNoneInsecure	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonSameSiteStrict	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonSameSiteUnspecifiedTreatedAsLax	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonSchemefulSameSiteLax	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonSchemefulSameSiteStrict	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonSchemefulSameSiteUnspecifiedTreatedAsLax	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonSecureOnly	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonThirdPartyBlockedInFirstPartySet	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonThirdPartyPhaseout	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonUnknownError	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieBlockedReasonUserPreferences	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieExemptionReasonCorsOptIn	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieExemptionReasonEnterprisePolicy	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieExemptionReasonNone	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieExemptionReasonScheme	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieExemptionReasonStorageAccess	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieExemptionReasonTPCDDeprecationTrial	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieExemptionReasonTPCDHeuristics	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieExemptionReasonTPCDMetadata	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieExemptionReasonTopLevelStorageAccess	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieExemptionReasonUserSetting	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookiePriorityHigh	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookiePriorityLow	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookiePriorityMedium	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieSameSiteLax	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieSameSiteNone	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieSameSiteStrict	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieSourceSchemeNonSecure	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieSourceSchemeSecure	const	missing		auto-generated
lib/proto/network.go::const::NetworkCookieSourceSchemeUnset	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorAllowOriginMismatch	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorCorsDisabledScheme	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorDisallowedByMode	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorHeaderDisallowedByPreflightResponse	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorInsecurePrivateNetwork	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorInvalidAllowCredentials	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorInvalidAllowHeadersPreflightResponse	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorInvalidAllowMethodsPreflightResponse	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorInvalidAllowOriginValue	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorInvalidPrivateNetworkAccess	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorInvalidResponse	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorMethodDisallowedByPreflightResponse	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorMissingAllowOriginHeader	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorMultipleAllowOriginValues	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorNoCorsRedirectModeNotFollow	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightAllowOriginMismatch	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightDisallowedRedirect	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightInvalidAllowCredentials	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightInvalidAllowExternal	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightInvalidAllowOriginValue	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightInvalidAllowPrivateNetwork	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightInvalidStatus	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightMissingAllowExternal	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightMissingAllowOriginHeader	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightMissingAllowPrivateNetwork	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightMissingPrivateNetworkAccessID	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightMissingPrivateNetworkAccessName	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightMultipleAllowOriginValues	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPreflightWildcardOriginNotAllowed	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPrivateNetworkAccessPermissionDenied	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorPrivateNetworkAccessPermissionUnavailable	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorRedirectContainsCredentials	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorUnexpectedPrivateNetworkAccess	const	missing		auto-generated
lib/proto/network.go::const::NetworkCorsErrorWildcardOriginNotAllowed	const	missing		auto-generated
lib/proto/network.go::const::NetworkCrossOriginEmbedderPolicyValueCredentialless	const	missing		auto-generated
lib/proto/network.go::const::NetworkCrossOriginEmbedderPolicyValueNone	const	missing		auto-generated
lib/proto/network.go::const::NetworkCrossOriginEmbedderPolicyValueRequireCorp	const	missing		auto-generated
lib/proto/network.go::const::NetworkCrossOriginOpenerPolicyValueRestrictProperties	const	missing		auto-generated
lib/proto/network.go::const::NetworkCrossOriginOpenerPolicyValueRestrictPropertiesPlusCoep	const	missing		auto-generated
lib/proto/network.go::const::NetworkCrossOriginOpenerPolicyValueSameOrigin	const	missing		auto-generated
lib/proto/network.go::const::NetworkCrossOriginOpenerPolicyValueSameOriginAllowPopups	const	missing		auto-generated
lib/proto/network.go::const::NetworkCrossOriginOpenerPolicyValueSameOriginPlusCoep	const	missing		auto-generated
lib/proto/network.go::const::NetworkCrossOriginOpenerPolicyValueUnsafeNone	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonAborted	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonAccessDenied	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonAddressUnreachable	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonBlockedByClient	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonBlockedByResponse	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonConnectionAborted	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonConnectionClosed	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonConnectionFailed	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonConnectionRefused	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonConnectionReset	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonFailed	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonInternetDisconnected	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonNameNotResolved	const	missing		auto-generated
lib/proto/network.go::const::NetworkErrorReasonTimedOut	const	missing		auto-generated
lib/proto/network.go::const::NetworkIPAddressSpaceLocal	const	missing		auto-generated
lib/proto/network.go::const::NetworkIPAddressSpacePrivate	const	missing		auto-generated
lib/proto/network.go::const::NetworkIPAddressSpacePublic	const	missing		auto-generated
lib/proto/network.go::const::NetworkIPAddressSpaceUnknown	const	missing		auto-generated
lib/proto/network.go::const::NetworkInitiatorTypeOther	const	missing		auto-generated
lib/proto/network.go::const::NetworkInitiatorTypeParser	const	missing		auto-generated
lib/proto/network.go::const::NetworkInitiatorTypePreflight	const	missing		auto-generated
lib/proto/network.go::const::NetworkInitiatorTypePreload	const	missing		auto-generated
lib/proto/network.go::const::NetworkInitiatorTypeScript	const	missing		auto-generated
lib/proto/network.go::const::NetworkInitiatorTypeSignedExchange	const	missing		auto-generated
lib/proto/network.go::const::NetworkInterceptionStageHeadersReceived	const	missing		auto-generated
lib/proto/network.go::const::NetworkInterceptionStageRequest	const	missing		auto-generated
lib/proto/network.go::const::NetworkPrivateNetworkRequestPolicyAllow	const	missing		auto-generated
lib/proto/network.go::const::NetworkPrivateNetworkRequestPolicyBlockFromInsecureToMorePrivate	const	missing		auto-generated
lib/proto/network.go::const::NetworkPrivateNetworkRequestPolicyPreflightBlock	const	missing		auto-generated
lib/proto/network.go::const::NetworkPrivateNetworkRequestPolicyPreflightWarn	const	missing		auto-generated
lib/proto/network.go::const::NetworkPrivateNetworkRequestPolicyWarnFromInsecureToMorePrivate	const	missing		auto-generated
lib/proto/network.go::const::NetworkReportStatusMarkedForRemoval	const	missing		auto-generated
lib/proto/network.go::const::NetworkReportStatusPending	const	missing		auto-generated
lib/proto/network.go::const::NetworkReportStatusQueued	const	missing		auto-generated
lib/proto/network.go::const::NetworkReportStatusSuccess	const	missing		auto-generated
lib/proto/network.go::const::NetworkRequestReferrerPolicyNoReferrer	const	missing		auto-generated
lib/proto/network.go::const::NetworkRequestReferrerPolicyNoReferrerWhenDowngrade	const	missing		auto-generated
lib/proto/network.go::const::NetworkRequestReferrerPolicyOrigin	const	missing		auto-generated
lib/proto/network.go::const::NetworkRequestReferrerPolicyOriginWhenCrossOrigin	const	missing		auto-generated
lib/proto/network.go::const::NetworkRequestReferrerPolicySameOrigin	const	missing		auto-generated
lib/proto/network.go::const::NetworkRequestReferrerPolicyStrictOrigin	const	missing		auto-generated
lib/proto/network.go::const::NetworkRequestReferrerPolicyStrictOriginWhenCrossOrigin	const	missing		auto-generated
lib/proto/network.go::const::NetworkRequestReferrerPolicyUnsafeURL	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourcePriorityHigh	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourcePriorityLow	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourcePriorityMedium	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourcePriorityVeryHigh	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourcePriorityVeryLow	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeCSPViolationReport	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeDocument	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeEventSource	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeFetch	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeFont	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeImage	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeManifest	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeMedia	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeOther	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypePing	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypePrefetch	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypePreflight	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeScript	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeSignedExchange	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeStylesheet	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeTextTrack	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeWebSocket	const	missing		auto-generated
lib/proto/network.go::const::NetworkResourceTypeXHR	const	missing		auto-generated
lib/proto/network.go::const::NetworkServiceWorkerResponseSourceCacheStorage	const	missing		auto-generated
lib/proto/network.go::const::NetworkServiceWorkerResponseSourceFallbackCode	const	missing		auto-generated
lib/proto/network.go::const::NetworkServiceWorkerResponseSourceHTTPCache	const	missing		auto-generated
lib/proto/network.go::const::NetworkServiceWorkerResponseSourceNetwork	const	missing		auto-generated
lib/proto/network.go::const::NetworkServiceWorkerRouterSourceCache	const	missing		auto-generated
lib/proto/network.go::const::NetworkServiceWorkerRouterSourceFetchEvent	const	missing		auto-generated
lib/proto/network.go::const::NetworkServiceWorkerRouterSourceNetwork	const	missing		auto-generated
lib/proto/network.go::const::NetworkServiceWorkerRouterSourceRaceNetworkAndFetchHandler	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonDisallowedCharacter	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonInvalidDomain	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonInvalidPrefix	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonNameValuePairExceedsMaxSize	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonNoCookieContent	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonOverwriteSecure	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSamePartyConflictsWithOtherAttributes	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSamePartyFromCrossPartyContext	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSameSiteLax	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSameSiteNoneInsecure	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSameSiteStrict	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSameSiteUnspecifiedTreatedAsLax	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSchemeNotSupported	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSchemefulSameSiteLax	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSchemefulSameSiteStrict	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSchemefulSameSiteUnspecifiedTreatedAsLax	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSecureOnly	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonSyntaxError	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonThirdPartyBlockedInFirstPartySet	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonThirdPartyPhaseout	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonUnknownError	const	missing		auto-generated
lib/proto/network.go::const::NetworkSetCookieBlockedReasonUserPreferences	const	missing		auto-generated
lib/proto/network.go::const::NetworkSignedExchangeErrorFieldSignatureCertSha256	const	missing		auto-generated
lib/proto/network.go::const::NetworkSignedExchangeErrorFieldSignatureCertURL	const	missing		auto-generated
lib/proto/network.go::const::NetworkSignedExchangeErrorFieldSignatureIntegrity	const	missing		auto-generated
lib/proto/network.go::const::NetworkSignedExchangeErrorFieldSignatureSig	const	missing		auto-generated
lib/proto/network.go::const::NetworkSignedExchangeErrorFieldSignatureTimestamps	const	missing		auto-generated
lib/proto/network.go::const::NetworkSignedExchangeErrorFieldSignatureValidityURL	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusAlreadyExists	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusBadResponse	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusFailedPrecondition	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusFulfilledLocally	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusInternalError	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusInvalidArgument	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusMissingIssuerKeys	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusOk	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusResourceExhausted	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusResourceLimited	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusUnauthorized	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationDoneStatusUnknownError	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationTypeIssuance	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationTypeRedemption	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenOperationTypeSigning	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenParamsRefreshPolicyRefresh	const	missing		auto-generated
lib/proto/network.go::const::NetworkTrustTokenParamsRefreshPolicyUseCached	const	missing		auto-generated
lib/proto/network.go::method::NetworkCanClearBrowserCache.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkCanClearBrowserCache.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkCanClearBrowserCookies.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkCanClearBrowserCookies.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkCanEmulateNetworkConditions.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkCanEmulateNetworkConditions.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkClearAcceptedEncodingsOverride.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkClearAcceptedEncodingsOverride.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkClearBrowserCache.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkClearBrowserCache.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkClearBrowserCookies.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkClearBrowserCookies.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkContinueInterceptedRequest.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkContinueInterceptedRequest.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkDataReceived.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkDeleteCookies.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkDeleteCookies.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkDisable.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkDisable.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkEmulateNetworkConditions.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkEmulateNetworkConditions.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkEnable.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkEnable.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkEnableReportingAPI.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkEnableReportingAPI.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkEventSourceMessageReceived.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetAllCookies.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetAllCookies.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetCertificate.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetCertificate.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetCookies.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetCookies.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetRequestPostData.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetRequestPostData.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetResponseBody.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetResponseBody.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetResponseBodyForInterception.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetResponseBodyForInterception.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetSecurityIsolationStatus.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkGetSecurityIsolationStatus.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkLoadNetworkResource.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkLoadNetworkResource.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkLoadingFailed.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkLoadingFinished.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkPolicyUpdated.ProtoEvent	method	missing		auto-generated
lib/proto/network.go::method::NetworkReplayXHR.Call	method	missing		auto-generated
lib/proto/network.go::method::NetworkReplayXHR.ProtoReq	method	missing		auto-generated
lib/proto/network.go::method::NetworkReportingAPIEndpointsChangedForOrigin.ProtoEvent	method	missing		auto-generated
